gvkey,cik,company,reporting_year,reporting_quarter,form,accession,filing_date,report_date,period_start,period_end,period_end_imputed,compustat_active_year,event_warning_letter,event_recall,event_adverse_event,event_any,event_letter_or_recall,n_warning_letter,n_recall,n_recall_class_i,n_recall_class_ii,n_recall_class_iii,n_adverse_event,n_mdr_tier_a,n_mdr_tier_b,n_8k_warning_letter,n_8k_recall,n_8k_adverse_event,n_8k_any_event,has_8k_warning_letter,has_8k_recall,has_8k_adverse_event,has_8k_any_event,mda_warning_letter_substantive_flag,mda_recall_substantive_flag,mda_adverse_event_substantive_flag,filing_year,has_risk_factors,has_mda,rf_chars,mda_chars,rf_warning_letter_mentions,rf_warning_letter_substantive,mda_warning_letter_mentions,mda_warning_letter_substantive,warning_letter_substantive_total,warning_letter_mentions_total,rf_recall_mentions,rf_recall_substantive,mda_recall_mentions,mda_recall_substantive,recall_substantive_total,recall_mentions_total,rf_adverse_event_mentions,rf_adverse_event_substantive,mda_adverse_event_mentions,mda_adverse_event_substantive,adverse_event_substantive_total,adverse_event_mentions_total,warning_letter_data_covered,fy_start,fy_warning_letter_data_covered,fy_n_warning_letter,fy_event_warning_letter,fy_n_recall,fy_event_recall,fy_n_adverse_event,fy_event_adverse_event
166555,1350653,ALPHATEC HOLDINGS INC,2014,2,10-Q,0001350653-14-000030,2014-07-31,2014-06-30,2014-03-31,2014-06-30,0,1,0,1,1,1,1,0,1,0,1,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,2014,False,True,0,108096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2014,3,10-Q,0001350653-14-000035,2014-10-30,2014-09-30,2014-06-30,2014-09-30,0,1,0,0,1,1,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,2014,False,True,0,117645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2014,4,10-K,0001350653-15-000006,2015-02-27,2014-12-31,2014-09-30,2014-12-31,0,1,0,0,1,1,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,2015,True,True,145471,68740,1,0,0,0,0,1,6,0,0,0,0,6,4,0,0,0,0,4,1,2013-12-31,1,0,0,1,1,49,1
166555,1350653,ALPHATEC HOLDINGS INC,2015,1,10-Q,0001350653-15-000010,2015-05-01,2015-03-31,2014-12-31,2015-03-31,0,1,0,0,1,1,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,2015,False,True,0,93186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2015,2,10-Q,0001350653-15-000018,2015-08-04,2015-06-30,2015-03-31,2015-06-30,0,1,0,1,1,1,1,0,1,0,1,0,53,53,0,0,0,0,0,0,0,0,0,1,0,0,2015,True,True,3289,101477,5,5,1,1,6,6,2,0,0,0,0,2,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2015,3,10-Q,0001350653-15-000037,2015-11-03,2015-09-30,2015-06-30,2015-09-30,0,1,1,0,1,1,1,1,0,0,0,0,73,73,0,1,0,0,1,1,0,0,1,1,0,0,2015,True,True,5838,112808,7,6,1,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2015,4,10-K,0001350653-16-000058,2016-03-15,2015-12-31,2015-09-30,2015-12-31,0,1,0,0,1,1,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,2016,True,True,112348,73467,6,6,0,0,6,6,2,0,0,0,0,2,0,0,0,0,0,0,1,2014-12-31,1,1,1,1,1,206,1
166555,1350653,ALPHATEC HOLDINGS INC,2016,1,10-Q,0001350653-16-000069,2016-05-06,2016-03-31,2015-12-31,2016-03-31,0,1,0,0,1,1,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,1,0,0,2016,True,True,6525,108754,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2016,2,10-Q,0001350653-16-000097,2016-08-09,2016-06-30,2016-03-31,2016-06-30,0,1,0,0,1,1,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,1,0,0,2016,True,True,13604,72112,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2016,3,10-Q,0001350653-16-000114,2016-11-09,2016-09-30,2016-06-30,2016-09-30,0,1,0,0,1,1,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,2016,True,True,10987,140124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2016,4,10-K,0001564590-17-005689,2017-03-31,2016-12-31,2016-09-30,2016-12-31,0,1,0,1,1,1,1,0,1,0,1,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,2017,True,True,112993,81668,7,6,0,0,6,7,6,0,0,0,0,6,0,0,0,0,0,0,1,2015-12-31,1,0,0,1,1,114,1
166555,1350653,ALPHATEC HOLDINGS INC,2017,1,10-Q,0001564590-17-010602,2017-05-12,2017-03-31,2016-12-31,2017-03-31,0,1,0,0,1,1,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,2017,False,True,0,106987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2017,2,10-Q,0001564590-17-017315,2017-08-11,2017-06-30,2017-03-31,2017-06-30,0,1,0,1,1,1,1,0,1,0,1,0,41,41,0,0,0,0,0,0,0,0,0,1,0,0,2017,False,True,0,108500,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2017,3,10-Q,0001564590-17-023330,2017-11-09,2017-09-30,2017-06-30,2017-09-30,0,1,0,0,1,1,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,1,0,0,2017,False,True,0,119551,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2017,4,10-K,0001564590-18-005156,2018-03-09,2017-12-31,2017-09-30,2017-12-31,0,1,0,0,1,1,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,2018,True,True,121324,74616,1,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,0,0,1,2016-12-31,1,0,0,1,1,97,1
166555,1350653,ALPHATEC HOLDINGS INC,2018,1,10-Q,0001564590-18-013204,2018-05-11,2018-03-31,2017-12-31,2018-03-31,0,1,0,0,1,1,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,2018,False,True,0,125774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2018,2,10-Q,0001564590-18-019203,2018-08-03,2018-06-30,2018-03-31,2018-06-30,0,1,0,0,1,1,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,2018,False,True,0,131951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2018,3,10-Q,0001564590-18-028870,2018-11-09,2018-09-30,2018-06-30,2018-09-30,0,1,0,0,1,1,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,2018,False,True,0,132958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2018,4,10-K,0001564590-19-010183,2019-03-29,2018-12-31,2018-09-30,2018-12-31,0,1,0,0,1,1,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,2019,True,True,104895,54339,1,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,0,0,1,2017-12-31,1,0,0,0,0,92,1
166555,1350653,ALPHATEC HOLDINGS INC,2019,1,10-Q,0001564590-19-018438,2019-05-10,2019-03-31,2018-12-31,2019-03-31,0,1,0,0,1,1,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,2019,False,True,0,111561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2019,2,10-Q,0001564590-19-026337,2019-07-26,2019-06-30,2019-03-31,2019-06-30,0,1,0,0,1,1,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,2019,False,True,0,119795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2019,3,10-Q,0001564590-19-039403,2019-11-01,2019-09-30,2019-06-30,2019-09-30,0,1,0,0,1,1,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,2019,False,True,0,129471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2019,4,10-K,0001564590-20-011257,2020-03-17,2019-12-31,2019-09-30,2019-12-31,0,1,0,0,1,1,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,2020,True,True,120108,52605,1,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,0,0,1,2018-12-31,1,0,0,0,0,65,1
166555,1350653,ALPHATEC HOLDINGS INC,2020,1,10-Q,0001564590-20-024330,2020-05-11,2020-03-31,2019-12-31,2020-03-31,0,1,0,0,1,1,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,2020,True,True,4878,116833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2020,2,10-Q,0001564590-20-037783,2020-08-06,2020-06-30,2020-03-31,2020-06-30,0,1,0,0,1,1,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2020,True,True,6281,110777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2020,3,10-Q,0001564590-20-051493,2020-11-05,2020-09-30,2020-06-30,2020-09-30,0,1,0,0,1,1,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,2020,True,True,6227,116697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2020,4,10-K,0001564590-21-011278,2021-03-05,2020-12-31,2020-09-30,2020-12-31,0,1,0,0,1,1,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2021,True,True,72885,59116,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,2019-12-31,1,0,0,0,0,53,1
166555,1350653,ALPHATEC HOLDINGS INC,2021,1,10-Q,0001564590-21-025079,2021-05-06,2021-03-31,2020-12-31,2021-03-31,0,1,0,0,1,1,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,2021,True,True,797,116447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2021,2,10-Q,0001564590-21-040299,2021-08-03,2021-06-30,2021-03-31,2021-06-30,0,1,0,1,1,1,1,0,29,0,29,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,2021,True,True,3568,126437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2021,3,10-Q,0001564590-21-054561,2021-11-04,2021-09-30,2021-06-30,2021-09-30,0,1,0,0,1,1,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,2021,True,True,3038,138576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2021,4,10-K,0001564590-22-008121,2022-03-02,2021-12-31,2021-09-30,2021-12-31,0,1,0,0,1,1,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,2022,True,True,153091,197472,1,0,1,0,0,2,7,0,7,0,0,14,3,0,3,0,0,6,1,2020-12-31,1,0,0,29,1,89,1
166555,1350653,ALPHATEC HOLDINGS INC,2022,1,10-Q,0001564590-22-018310,2022-05-05,2022-03-31,2021-12-31,2022-03-31,0,1,0,0,1,1,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,2022,True,True,831,98136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2022,2,10-Q,0000950170-22-014850,2022-08-04,2022-06-30,2022-03-31,2022-06-30,0,1,0,0,1,1,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,2022,True,True,832,104265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2022,3,10-Q,0000950170-22-021960,2022-11-03,2022-09-30,2022-06-30,2022-09-30,0,1,0,1,1,1,1,0,1,0,1,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,2022,True,True,2363,110074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2022,4,10-K,0000950170-23-005175,2023-02-28,2022-12-31,2022-09-30,2022-12-31,0,1,0,0,1,1,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,2023,True,True,136103,179745,1,0,1,0,0,2,7,0,7,0,0,14,3,0,3,0,0,6,1,2021-12-31,1,0,0,1,1,108,1
166555,1350653,ALPHATEC HOLDINGS INC,2023,1,10-Q,0000950170-23-017951,2023-05-04,2023-03-31,2022-12-31,2023-03-31,0,1,0,0,1,1,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,2023,True,True,7643,96296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2023,2,10-Q,0000950170-23-038119,2023-08-03,2023-06-30,2023-03-31,2023-06-30,0,1,0,0,1,1,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,2023,True,True,2335,103322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2023,3,10-Q,0000950170-23-059489,2023-11-06,2023-09-30,2023-06-30,2023-09-30,0,1,0,1,1,1,1,0,1,0,1,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,2023,True,True,2335,108006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2023,4,10-K,0000950170-24-021302,2024-02-27,2023-12-31,2023-09-30,2023-12-31,0,1,0,0,1,1,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,2024,True,True,140988,188854,1,0,1,0,0,2,7,0,7,0,0,14,3,0,3,0,0,6,1,2022-12-31,1,0,0,1,1,95,1
166555,1350653,ALPHATEC HOLDINGS INC,2024,1,10-Q,0000950170-24-054691,2024-05-07,2024-03-31,2023-12-31,2024-03-31,0,1,0,1,1,1,1,0,1,0,1,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,2024,False,True,0,82525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2024,2,10-Q,0000950170-24-088670,2024-07-31,2024-06-30,2024-03-31,2024-06-30,0,1,0,0,1,1,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,2024,False,True,0,89030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2024,3,10-Q,0000950170-24-119083,2024-10-30,2024-09-30,2024-06-30,2024-09-30,0,1,0,0,1,1,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,2024,False,True,0,92051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2024,4,10-K,0000950170-25-027916,2025-02-26,2024-12-31,2024-09-30,2024-12-31,0,1,0,1,1,1,1,0,1,0,1,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,2025,True,True,135655,181434,1,0,1,0,0,2,7,0,7,0,0,14,3,0,3,0,0,6,1,2023-12-31,1,0,0,2,1,178,1
166555,1350653,ALPHATEC HOLDINGS INC,2025,1,10-Q,0000950170-25-061974,2025-05-01,2025-03-31,2024-12-31,2025-03-31,0,1,0,0,1,1,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,2025,True,True,1142,95950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2025,2,10-Q,0000950170-25-100963,2025-07-31,2025-06-30,2025-03-31,2025-06-30,0,1,0,0,1,1,0,0,0,0,0,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,2025,True,True,1142,100260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2025,3,10-Q,0001193125-25-258790,2025-10-30,2025-09-30,2025-06-30,2025-09-30,0,1,0,0,1,1,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,2025,True,True,1142,101799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
166555,1350653,ALPHATEC HOLDINGS INC,2025,4,10-K,0001193125-26-067393,2026-02-24,2025-12-31,2025-09-30,2025-12-31,0,1,0,0,1,1,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,2026,True,True,133246,181461,1,0,1,0,0,2,7,0,7,0,0,14,3,0,3,0,0,6,1,2024-12-31,1,0,0,0,0,295,1
166555,1350653,ALPHATEC HOLDINGS INC,2026,1,10-Q,0001193125-26-206683,2026-05-05,2026-03-31,2025-12-31,2026-03-31,0,0,0,1,1,1,1,0,2,0,2,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,2026,False,True,0,93056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2012,2,10-Q,0001237831-12-000011,2012-08-22,2012-06-30,2012-03-30,2012-06-30,0,1,0,0,1,1,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,2012,True,True,177195,25540,5,0,0,0,0,5,22,2,0,0,2,22,2,0,0,0,0,2,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2012,3,10-Q,0001237831-12-000031,2012-11-02,2012-09-30,2012-06-30,2012-09-30,0,1,0,0,1,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2012,True,True,774,28342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2012,4,10-K,0001237831-13-000013,2013-03-05,2012-12-31,2012-09-30,2012-12-31,0,1,0,0,1,1,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,1,2013,True,True,145218,5528,5,0,0,0,0,5,22,2,0,0,2,22,2,0,1,1,1,3,1,2011-12-31,1,0,0,0,0,36,1
171002,1237831,GLOBUS MEDICAL INC,2013,1,10-Q,0001237831-13-000026,2013-05-03,2013-03-31,2012-12-31,2013-03-31,0,1,0,1,1,1,1,0,1,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2013,True,True,27682,21576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2013,2,10-Q,0001237831-13-000043,2013-08-02,2013-06-30,2013-03-31,2013-06-30,0,1,0,1,1,1,1,0,1,0,1,0,14,13,1,0,0,0,0,0,0,0,0,0,0,0,2013,True,True,38989,30272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2013,3,10-Q,0001237831-13-000052,2013-10-31,2013-09-30,2013-06-30,2013-09-30,0,1,1,1,1,1,1,1,1,0,1,0,8,8,0,1,0,0,1,1,0,0,1,0,0,0,2013,True,True,40314,31577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2013,4,10-K,0001237831-14-000012,2014-03-14,2013-12-31,2013-09-30,2013-12-31,0,1,0,0,1,1,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,2014,True,True,114934,41248,4,0,0,0,0,4,20,2,2,0,2,22,1,0,0,0,0,1,1,2012-12-31,1,1,1,3,1,49,1
171002,1237831,GLOBUS MEDICAL INC,2014,1,10-Q,0001237831-14-000023,2014-04-30,2014-03-31,2013-12-31,2014-03-31,0,1,0,0,1,1,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,2014,True,True,25688,20875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2014,2,10-Q,0001237831-14-000036,2014-08-06,2014-06-30,2014-03-31,2014-06-30,0,1,0,0,1,1,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,2014,True,True,430,30434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2014,3,10-Q,0001237831-14-000048,2014-10-31,2014-09-30,2014-06-30,2014-09-30,0,1,0,0,1,1,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,2014,True,True,430,31881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2014,4,10-K,0001237831-15-000009,2015-02-26,2014-12-31,2014-09-30,2014-12-31,0,1,0,1,1,1,1,0,1,0,1,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,2015,True,True,110203,31422,4,0,0,0,0,4,23,2,2,0,2,25,1,0,0,0,0,1,1,2013-12-31,1,0,0,1,1,68,1
171002,1237831,GLOBUS MEDICAL INC,2015,1,10-Q,0001237831-15-000031,2015-05-05,2015-03-31,2014-12-31,2015-03-31,0,1,0,0,1,1,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,2015,True,True,430,23233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2015,2,10-Q,0001237831-15-000046,2015-07-31,2015-06-30,2015-03-31,2015-06-30,0,1,0,0,1,1,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,2015,True,True,430,29374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2015,3,10-Q,0001237831-15-000060,2015-11-04,2015-09-30,2015-06-30,2015-09-30,0,1,0,0,1,1,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,2015,True,True,430,34049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2015,4,10-K,0001237831-16-000075,2016-02-29,2015-12-31,2015-09-30,2015-12-31,0,1,0,0,1,1,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,2016,True,True,106639,15606,4,0,0,0,0,4,23,2,2,0,2,25,1,0,0,0,0,1,1,2014-12-31,1,0,0,0,0,56,1
171002,1237831,GLOBUS MEDICAL INC,2016,1,10-Q,0001237831-16-000085,2016-05-04,2016-03-31,2015-12-31,2016-03-31,0,1,0,0,1,1,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2016,True,True,430,30191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2016,2,10-Q,0001237831-16-000099,2016-07-27,2016-06-30,2016-03-31,2016-06-30,0,1,0,0,1,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2016,False,True,0,34840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2016,3,10-Q,0001237831-16-000109,2016-11-09,2016-09-30,2016-06-30,2016-09-30,0,1,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2016,False,True,0,36276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2016,4,10-K,0001237831-17-000009,2017-03-16,2016-12-31,2016-09-30,2016-12-31,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2017,True,True,110131,14210,4,0,0,0,0,4,23,3,2,0,3,25,1,0,0,0,0,1,1,2015-12-31,1,0,0,0,0,20,1
171002,1237831,GLOBUS MEDICAL INC,2017,1,10-Q,0001237831-17-000020,2017-05-04,2017-03-31,2016-12-31,2017-03-31,0,1,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2017,False,True,0,26642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2017,2,10-Q,0001237831-17-000031,2017-08-03,2017-06-30,2017-03-31,2017-06-30,0,1,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2017,False,True,0,33766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2017,3,10-Q,0001237831-17-000042,2017-11-09,2017-09-30,2017-06-30,2017-09-30,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2017,False,True,0,35986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
171002,1237831,GLOBUS MEDICAL INC,2017,4,10-K,0001237831-18-000012,2018-02-22,2017-12-31,2017-09-30,2017-12-31,0,1,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2018,True,True,107375,14286,4,0,0,0,0,4,23,3,2,0,3,25,1,0,0,0,0,1,1,2016-12-31,1,0,0,0,0,9,1
171002,1237831,GLOBUS MEDICAL INC,2018,1,10-Q,0001237831-18-000023,2018-05-03,2018-03-31,2017-12-31,2018-03-31,0,1,0,0,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2018,False,True,0,23847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
